map,ping,kills,assists,deaths,mvps,hs_percent,points,result,kd_ratio,hs_efficiency,impact_score,kast_approx
0,0.5177111716621253,0.5178571428571428,0.5,0.36170212765957444,0.0,0.10256410256410257,0.49367088607594933,0,0.6552207428170987,0.09564293304994687,0.555010511562719,0.7127637060766508
0,0.5122615803814714,0.8749999999999999,0.08333333333333333,0.7021276595744681,0.3333333333333333,0.4102564102564103,0.7088607594936709,2,0.6552207428170987,0.6376195536663124,0.5630860613341342,0.5863839693262735
0,1.0,0.9464285714285713,0.41666666666666663,0.7021276595744681,0.5,0.3076923076923077,0.8227848101265822,0,0.7076384022424668,0.5164718384697131,0.6776120399105683,0.6754978862656423
0,0.49591280653950953,0.4464285714285714,0.16666666666666666,0.5744680851063829,0.0,0.6495726495726496,0.35443037974683544,1,0.4008409250175192,0.5249734325185973,0.311765163902515,0.4150253332116123
2,0.0,0.5535714285714285,0.16666666666666666,0.2765957446808511,0.3333333333333333,0.7350427350427351,0.5189873417721519,0,0.8386825508058865,0.7311370882040382,0.7652417659425368,0.7242983645895823
0,0.5395095367847411,0.375,0.08333333333333333,0.6170212765957447,0.3333333333333333,0.15384615384615385,0.31645569620253167,1,0.3203301409328039,0.10520722635494155,0.32700180725113415,0.2929021362059524
2,0.0,0.4107142857142857,0.41666666666666663,0.8297872340425532,0.5,0.7008547008547009,0.5443037974683544,1,0.27348344048018036,0.5228480340063761,0.3423849567857977,0.33731057148073773
0,0.5667574931880108,0.48214285714285715,0.25,0.4893617021276596,0.16666666666666666,0.7179487179487181,0.3924050632911392,1,0.4892314879701004,0.6248671625929861,0.4384197617379117,0.5260464213985758
0,0.48501362397820164,0.375,0.16666666666666666,0.2765957446808511,0.16666666666666666,0.46153846153846156,0.3037974683544304,0,0.5765942536790469,0.3156216790648247,0.5101611772950245,0.5863839693262735
0,0.5504087193460491,0.4464285714285714,0.25,0.6170212765957447,0.16666666666666666,0.11965811965811968,0.37974683544303794,1,0.3785719847387682,0.09670563230605739,0.34809869804152993,0.4182906593347583
0,0.5013623978201635,0.8392857142857142,0.25,0.10638297872340424,1.0,0.27350427350427353,0.810126582278481,0,0.9999999999999999,0.40807651434643993,1.0,1.0
0,0.47956403269754766,0.9464285714285713,0.25,0.7446808510638298,0.16666666666666666,0.4957264957264958,0.810126582278481,2,0.6739413354690159,0.8320935175345378,0.5557112824106518,0.6272715312161016
2,0.6103542234332425,0.8035714285714285,0.25,0.14893617021276595,1.0,0.35897435897435903,0.6835443037974683,0,0.9999999999999999,0.5132837407013815,1.0,0.9819057380450474
0,0.5068119891008174,0.19642857142857142,0.08333333333333333,0.44680851063829785,0.0,0.0,0.18987341772151897,1,0.22464711182300529,0.0,0.17369773417425835,0.17447964213985778
0,0.0,0.19642857142857142,0.41666666666666663,0.44680851063829785,0.16666666666666666,0.27350427350427353,0.21518987341772153,0,0.22464711182300529,0.10201912858660998,0.2805886475122635,0.36395563264560904
0,0.9427792915531334,0.33928571428571425,0.6666666666666666,0.4042553191489362,0.16666666666666666,0.6837606837606838,0.4050632911392405,1,0.4032127648105223,0.4250797024442083,0.45810391430573627,0.6137888943205311
0,0.5395095367847411,0.4107142857142857,0.08333333333333333,0.021276595744680854,0.5,0.13675213675213677,0.3924050632911392,0,0.9999999999999999,0.10201912858660998,1.0,0.9407428390381162
0,0.544959128065395,0.33928571428571425,0.5,0.6595744680851063,0.16666666666666666,0.6837606837606838,0.3291139240506329,1,0.2758824180282521,0.4250797024442083,0.30063069376313944,0.39440713111974757
0,0.9700272479564033,0.8035714285714285,0.6666666666666666,0.6170212765957447,0.5,0.4273504273504274,0.7594936708860759,0,0.6697812037685899,0.6110520722635494,0.6961973960830599,0.7061724726406903
0,0.5122615803814714,0.5535714285714285,0.16666666666666666,0.23404255319148937,0.5,0.20512820512820515,0.45569620253164556,0,0.9318695008954293,0.20403825717321997,0.9219341275402942,0.7665921124703302
0,0.0,0.017857142857142856,0.08333333333333333,0.19148936170212766,0.0,1.0,0.0379746835443038,1,0.06552207428170988,0.10626992561105207,0.06680682083625321,0.0
0,0.49046321525885556,0.7678571428571428,0.08333333333333333,0.2765957446808511,1.0,0.4444444444444445,0.6962025316455696,0,0.9999999999999999,0.6078639744952178,1.0,0.8204205188640096
0,0.6103542234332425,0.6249999999999999,0.41666666666666663,0.5319148936170213,0.16666666666666666,0.46153846153846156,0.5189873417721519,0,0.5896986685353889,0.5164718384697131,0.5305247536996579,0.6299507731632982
0,1.0,0.5892857142857142,0.3333333333333333,0.6595744680851063,0.3333333333333333,0.18803418803418806,0.5822784810126582,1,0.4690001106480286,0.19872476089266738,0.4609670637701471,0.5149443125798795
2,1.0,0.4464285714285714,0.41666666666666663,0.5319148936170213,0.3333333333333333,0.3931623931623932,0.45569620253164556,1,0.4258934828311142,0.31774707757704573,0.4597881198730368,0.5227810952754298
0,0.0,0.5178571428571428,0.6666666666666666,0.4042553191489362,0.6666666666666666,0.10256410256410257,0.5569620253164557,0,0.6048191472157834,0.09564293304994687,0.77305035539093,0.7172494066094576
2,0.0,0.4107142857142857,0.5833333333333333,0.7021276595744681,0.3333333333333333,0.27350427350427353,0.5189873417721519,2,0.3145059565522074,0.20403825717321997,0.37220943037341075,0.44776232075392197
0,1.0,0.23214285714285715,0.3333333333333333,0.5319148936170213,0.0,0.0,0.26582278481012656,1,0.22932725998598458,0.0,0.21220990147986316,0.30606019110218496
1,0.5667574931880108,0.33928571428571425,0.5,0.7021276595744681,0.0,0.6837606837606838,0.34177215189873417,1,0.2620882971268395,0.4250797024442083,0.2481396202489405,0.37185046558334856
1,0.47411444141689374,0.6607142857142856,0.25,0.36170212765957444,0.8333333333333333,0.3418803418803419,0.6075949367088608,0,0.8299462742349918,0.40382571732199785,0.9404344779257183,0.7317619671567731
0,0.5013623978201635,0.6249999999999999,0.3333333333333333,0.6595744680851063,0.3333333333333333,0.3760683760683761,0.6075949367088608,1,0.49658835245085375,0.4208289054197662,0.4810091100210231,0.5355238313657558
2,0.45776566757493187,0.5535714285714285,0.3333333333333333,0.44680851063829785,0.16666666666666666,0.10256410256410257,0.6075949367088608,0,0.5990589648613475,0.10201912858660998,0.5344545666900257,0.6272715312161016
0,0.5013623978201635,0.30357142857142855,0.16666666666666666,0.6170212765957447,0.0,0.5641025641025642,0.27848101265822783,1,0.2620882971268395,0.3156216790648247,0.2109689079039575,0.25615032770268154
1,0.46866485013623976,0.1607142857142857,0.41666666666666663,0.7021276595744681,0.0,0.6837606837606838,0.20253164556962025,1,0.13104414856341975,0.21253985122210414,0.1431574732205426,0.17447964213985778
0,0.7247956403269754,0.5178571428571428,0.5833333333333333,0.7872340425531915,0.0,0.22222222222222224,0.49367088607594933,1,0.3573931324456902,0.20722635494155153,0.3224155266445264,0.47053587730509405
2,0.46866485013623976,0.48214285714285715,0.9166666666666666,0.7872340425531915,0.5,0.11965811965811968,0.6582278481012658,0,0.33356692361597756,0.10414452709883103,0.4444105907802931,0.5272274968048202
0,0.5395095367847411,0.8749999999999999,0.41666666666666663,0.5319148936170213,0.6666666666666666,0.3418803418803419,0.8860759493670886,0,0.8190259285213735,0.5313496280552603,0.8370501669483491,0.7408480920211794
0,0.8610354223433242,0.48214285714285715,0.25,0.44680851063829785,0.16666666666666666,0.4786324786324787,0.3924050632911392,1,0.524176594253679,0.4165781083953241,0.4676477458537725,0.5564876875143561
0,0.4632152588555858,0.9821428571428571,0.41666666666666663,0.36170212765957444,1.0,0.17094017094017094,0.8860759493670886,0,0.9999999999999999,0.29755579171094576,1.0,0.8850146065364247
0,0.5776566757493188,0.375,0.5,0.5744680851063829,0.16666666666666666,0.46153846153846156,0.4177215189873418,1,0.3391730903994394,0.3156216790648247,0.3563030444600171,0.47053587730509405
0,1.0,0.33928571428571425,0.5,0.8297872340425532,0.0,0.5128205128205129,0.3291139240506329,1,0.22790286706681695,0.3188097768331562,0.21712216771782292,0.31112098144688993
0,0.0,0.33928571428571425,0.41666666666666663,0.5744680851063829,0.16666666666666666,0.5128205128205129,0.3291139240506329,1,0.30833917309039943,0.3188097768331562,0.32289963404189054,0.4150253332116123
0,0.47956403269754766,0.33928571428571425,0.08333333333333333,0.021276595744680854,0.6666666666666666,0.5128205128205129,0.35443037974683544,0,0.9999999999999999,0.3188097768331562,1.0,0.8850146065364247
0,0.45776566757493187,0.8749999999999999,0.0,0.6595744680851063,0.6666666666666666,0.20512820512820515,0.6708860759493671,1,0.6897060450706304,0.3188097768331562,0.6613875262789067,0.5916497916908726
0,0.6485013623978202,0.5178571428571428,0.41666666666666663,0.9999999999999999,0.5,0.22222222222222224,0.6075949367088608,2,0.29120921902982166,0.20722635494155153,0.3364200620682751,0.33825543180573314
0,0.5286103542234333,0.7678571428571428,0.3333333333333333,0.7446808510638298,0.6666666666666666,0.3760683760683761,0.6455696202531646,2,0.5491373844562352,0.514346439957492,0.5830413454800281,0.5650219098046376
0,0.5013623978201635,0.26785714285714285,0.08333333333333333,0.3191489361702128,0.5,0.4273504273504274,0.3037974683544304,0,0.3812193412754029,0.21253985122210414,0.4843494510628358,0.38171900675552317
2,0.5013623978201635,0.33928571428571425,0.08333333333333333,0.4042553191489362,0.0,0.17094017094017094,0.26582278481012656,1,0.4032127648105223,0.10626992561105207,0.30063069376313944,0.396521818513785
0,0.5504087193460491,0.5535714285714285,0.6666666666666666,0.6170212765957447,0.16666666666666666,0.6324786324786326,0.6075949367088608,1,0.46593475044771465,0.6291179596174282,0.4641315973887066,0.5974171209473381
0,0.49591280653950953,0.26785714285714285,0.16666666666666666,0.6170212765957447,0.3333333333333333,0.20512820512820515,0.27848101265822783,1,0.23296737522385733,0.10201912858660998,0.2742595802751448,0.21677339002060592
0,0.47956403269754766,0.6607142857142856,0.41666666666666663,0.44680851063829785,0.6666666666666666,0.35897435897435903,0.620253164556962,0,0.7113825207728501,0.42401700318809776,0.7883204858677879,0.704264484014491
0,0.49046321525885556,0.9999999999999999,0.41666666666666663,0.5744680851063829,0.6666666666666666,0.3760683760683761,1.0,2,0.9999999999999999,0.8416578108395324,1.0,0.838053962337801
0,0.48501362397820164,0.23214285714285715,0.08333333333333333,0.06382978723404256,0.3333333333333333,0.23931623931623935,0.18987341772151897,0,0.7338472319551506,0.10414452709883103,0.768278439616912,0.6754978862656423
0,0.49591280653950953,0.33928571428571425,0.08333333333333333,0.2765957446808511,0.16666666666666666,0.3418803418803419,0.27848101265822783,0,0.524176594253679,0.21253985122210414,0.45550105115627193,0.5128296251858422
0,0.779291553133515,0.7678571428571428,0.5,0.7446808510638298,0.3333333333333333,0.22222222222222224,0.7088607594936709,1,0.5491373844562352,0.3039319872476089,0.5283812193412754,0.5974171209473381
0,0.659400544959128,0.5892857142857142,0.5,0.7021276595744681,0.5,0.3931623931623932,0.5822784810126582,0,0.44555010511562715,0.4155154091392136,0.496279240497881,0.5325011358280504
0,0.8174386920980926,0.5535714285714285,0.25,0.6595744680851063,0.5,0.20512820512820515,0.5822784810126582,1,0.44141186884520334,0.20403825717321997,0.4709880868955852,0.47053587730509405
0,0.49046321525885556,0.48214285714285715,0.6666666666666666,0.7021276595744681,0.3333333333333333,0.11965811965811968,0.5316455696202531,1,0.3669236159775753,0.10414452709883103,0.4199285881135916,0.5128296251858422
1,0.44686648501362397,0.375,0.41666666666666663,0.4893617021276596,0.3333333333333333,0.6153846153846154,0.3670886075949367,0,0.3843961691193646,0.4208289054197662,0.4384197617379117,0.4991864807081814
1,0.45776566757493187,0.6607142857142856,0.3333333333333333,0.2765957446808511,0.3333333333333333,0.17094017094017094,0.5316455696202531,0,0.9959355290819901,0.20191285866099892,0.9110021023125439,0.8204205188640096
0,0.46866485013623976,0.6249999999999999,0.5,0.4042553191489362,0.6666666666666666,0.46153846153846156,0.5949367088607594,0,0.7257829766589402,0.5164718384697131,0.8303133446791472,0.7345860329930075
2,0.4523160762942779,0.9999999999999999,0.41666666666666663,0.7446808510638298,1.0,0.4273504273504274,1.0,1,0.8985884472920211,0.9564293304994687,0.9565522074281709,0.7570419113359678
1,0.0,0.8749999999999999,0.25,0.4893617021276596,0.5,0.4102564102564103,0.810126582278481,2,0.8736276570894651,0.6376195536663124,0.814208128941836,0.7390519975712385
1,0.47956403269754766,0.7678571428571428,0.75,0.23404255319148937,1.0,0.3076923076923077,0.6708860759493671,0,0.9999999999999999,0.4208289054197662,1.0,0.9590286653277339
1,0.49591280653950953,0.6964285714285713,0.41666666666666663,0.8297872340425532,0.5,0.5128205128205129,0.6708860759493671,2,0.4558057341336339,0.6376195536663124,0.47599859845830417,0.5075429067007486
1,0.48501362397820164,0.5178571428571428,0.3333333333333333,0.3191489361702128,0.0,0.4444444444444445,0.46835443037974683,0,0.7147862648913804,0.41445270988310307,0.5678579771081523,0.707380865437283
2,0.47411444141689374,0.5178571428571428,0.6666666666666666,0.7872340425531915,0.3333333333333333,0.3418803418803419,0.5316455696202531,1,0.3573931324456902,0.3188097768331562,0.4008409250175193,0.49027295964944306
2,1.0,0.4464285714285714,0.41666666666666663,0.4893617021276596,0.16666666666666666,0.25641025641025644,0.3924050632911392,1,0.45428638168652186,0.20722635494155153,0.4384197617379117,0.551278486895613
3,0.0,0.23214285714285715,0.3333333333333333,0.4893617021276596,0.0,0.23931623931623935,0.24050632911392406,1,0.2446157439850502,0.10414452709883103,0.22547302032235458,0.3338945379980619
1,0.4632152588555858,0.7678571428571428,0.5,0.7021276595744681,0.16666666666666666,0.2905982905982906,0.6835443037974683,1,0.5765942536790469,0.39744952178533477,0.5153669035939534,0.6185639948877123
0,1.0,0.48214285714285715,0.5833333333333333,0.44680851063829785,0.3333333333333333,0.4786324786324787,0.46835443037974683,0,0.524176594253679,0.4165781083953241,0.5745386591917776,0.6481696184042357
1,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.012658227848101266,1,0.0,0.0,0.05010511562718991,0.026451524557239703
1,0.0,0.017857142857142856,0.0,0.021276595744680854,0.0,0.0,0.02531645569620253,1,0.13104414856341975,0.0,0.08016818500350387,0.0
0,0.48501362397820164,0.6249999999999999,0.16666666666666666,0.0,0.3333333333333333,0.18803418803418806,0.49367088607594933,0,0.9999999999999999,0.2104144527098831,1.0,1.0
0,1.0,0.33928571428571425,0.25,0.3191489361702128,0.16666666666666666,0.17094017094017094,0.37974683544303794,1,0.4765241765942536,0.10626992561105207,0.45094604064470917,0.544549936096403
0,1.0,0.26785714285714285,0.75,0.7446808510638298,0.0,0.6324786324786326,0.4050632911392405,1,0.19968632162044914,0.3145589798087141,0.22775052557813596,0.3770444346213353
0,0.5613079019073569,0.5178571428571428,0.3333333333333333,0.6170212765957447,0.5,0.6837606837606838,0.569620253164557,1,0.43681382854473255,0.6376195536663124,0.4852284881791023,0.49454043691308613
0,0.5013623978201635,0.30357142857142855,0.25,0.44680851063829785,0.0,0.18803418803418806,0.2911392405063291,1,0.33697066773450796,0.10520722635494155,0.2805886475122635,0.40221520765157803
0,1.0,0.375,0.3333333333333333,0.7446808510638298,0.16666666666666666,0.6153846153846154,0.46835443037974683,1,0.2745686922281176,0.4208289054197662,0.27330063069376315,0.3225077597224759
0,0.5122615803814714,0.30357142857142855,0.16666666666666666,0.7446808510638298,0.3333333333333333,0.3760683760683761,0.3037974683544304,1,0.22464711182300529,0.2104144527098831,0.25508058864751226,0.19298315683768508
0,0.49046321525885556,0.6607142857142856,0.5,0.7872340425531915,0.3333333333333333,0.4444444444444445,0.5822784810126582,1,0.45269796776454096,0.5249734325185973,0.45312452393284786,0.5272274968048202
1,0.49046321525885556,0.8035714285714285,0.41666666666666663,0.6595744680851063,0.3333333333333333,0.5128205128205129,0.8481012658227848,1,0.6345295614649799,0.7332624867162594,0.5912403644008409,0.6406107358042722
1,0.5013623978201635,0.48214285714285715,0.41666666666666663,0.6595744680851063,0.3333333333333333,0.4786324786324787,0.46835443037974683,1,0.3862353852395529,0.4165781083953241,0.41086194814295723,0.47053587730509405
0,0.5177111716621253,0.33928571428571425,0.75,0.4893617021276596,0.16666666666666666,0.17094017094017094,0.3924050632911392,0,0.349451062835786,0.10626992561105207,0.41336720392431675,0.5750263132457657
0,1.0,0.33928571428571425,0.25,0.7446808510638298,0.0,0.17094017094017094,0.35443037974683544,1,0.24960790202556143,0.10626992561105207,0.20953048353188508,0.26155500542375076
0,0.5068119891008174,0.4107142857142857,0.0,0.5319148936170213,0.0,0.27350427350427353,0.31645569620253167,1,0.3931324456902593,0.20403825717321997,0.2829465353064842,0.3436546336628499
0,0.47956403269754766,0.6964285714285713,0.5833333333333333,0.7872340425531915,0.5,0.4273504273504274,0.7848101265822784,1,0.4765241765942536,0.5313496280552603,0.5141220560007312,0.5611653370495541
0,0.47956403269754766,0.6249999999999999,0.25,0.36170212765957444,0.5,0.46153846153846156,0.6708860759493671,0,0.7862648913805186,0.5164718384697131,0.7862648913805186,0.7127637060766508
0,0.5177111716621253,0.8392857142857142,0.3333333333333333,0.4042553191489362,0.6666666666666666,0.27350427350427353,0.7594936708860759,0,0.9677106355452536,0.40807651434643993,0.9734708178996896,0.7954756476084023
0,0.5340599455040872,0.33928571428571425,0.6666666666666666,0.44680851063829785,0.16666666666666666,0.5128205128205129,0.35443037974683544,0,0.3744118530383422,0.3188097768331562,0.42756365335202057,0.5815569654920576
0,0.5122615803814714,0.5535714285714285,0.5833333333333333,0.6170212765957447,0.3333333333333333,0.5299145299145299,0.569620253164557,1,0.46593475044771465,0.5270988310308182,0.4957769335743002,0.5788491340728635
0,0.5177111716621253,0.8035714285714285,0.6666666666666666,0.8297872340425532,0.3333333333333333,0.2905982905982906,0.8227848101265822,0,0.524176594253679,0.4155154091392136,0.5177528614809624,0.6021164262674213
1,0.49046321525885556,0.7321428571428571,0.3333333333333333,0.8297872340425532,0.3333333333333333,0.15384615384615385,0.6962025316455696,2,0.4785960208403156,0.2008501594048884,0.45094604064470917,0.5075429067007486
0,0.48501362397820164,0.5892857142857142,0.41666666666666663,0.7446808510638298,0.16666666666666666,0.2905982905982906,0.5949367088607594,2,0.4243334334434544,0.3071200850159405,0.39173090399439386,0.49119096347941293
0,0.5068119891008174,0.9999999999999999,0.3333333333333333,0.7872340425531915,1.0,0.5470085470085471,1.0,0,0.8100911002102312,1.0,0.8365375826452576,0.707380865437283
0,0.5286103542234333,0.5535714285714285,0.5833333333333333,0.7021276595744681,0.16666666666666666,0.5299145299145299,0.5189873417721519,1,0.41934127540294325,0.5270988310308182,0.4103847565655554,0.5325011358280504
4,0.49046321525885556,0.6964285714285713,0.16666666666666666,0.19148936170212766,0.5,0.08547008547008547,0.5822784810126582,0,0.9999999999999999,0.10626992561105207,1.0,0.8850146065364247
2,0.5177111716621253,0.30357142857142855,0.16666666666666666,0.5744680851063829,0.16666666666666666,0.5641025641025642,0.3037974683544304,1,0.2775052557813595,0.3156216790648247,0.26722728334501283,0.2802140118417279
0,0.47411444141689374,0.6249999999999999,1.0,0.6595744680851063,0.6666666666666666,0.46153846153846156,0.6455696202531646,0,0.49658835245085375,0.5164718384697131,0.6513665031534688,0.6836963666240642
1,0.5013623978201635,0.375,0.16666666666666666,0.021276595744680854,0.6666666666666666,0.15384615384615385,0.3291139240506329,0,0.9999999999999999,0.10520722635494155,1.0,0.9407428390381162
1,0.0,0.30357142857142855,0.5,0.5744680851063829,0.3333333333333333,0.18803418803418806,0.3291139240506329,1,0.2775052557813595,0.10520722635494155,0.3563030444600171,0.4150253332116123
1,0.0,0.8035714285714285,0.16666666666666666,0.5744680851063829,0.5,0.35897435897435903,0.6582278481012658,0,0.7091800981079187,0.5132837407013815,0.6680682083625321,0.6397108688280863
0,0.47411444141689374,0.9821428571428571,0.3333333333333333,0.6595744680851063,1.0,0.17094017094017094,0.8607594936708861,1,0.7724707704791058,0.29755579171094576,0.8417659425367905,0.6969318218432158
4,0.0,0.08928571428571427,0.16666666666666666,0.14893617021276595,0.0,0.5641025641025642,0.10126582278481013,1,0.22464711182300529,0.10520722635494155,0.20042046250875964,0.3225077597224759
1,0.659400544959128,0.6607142857142856,0.16666666666666666,0.6595744680851063,0.16666666666666666,0.25641025641025644,0.5316455696202531,1,0.524176594253679,0.3028692879914984,0.44092501751927127,0.5149443125798795
3,0.0,0.23214285714285715,0.0,0.4893617021276596,0.0,0.23931623931623935,0.21518987341772153,1,0.2446157439850502,0.10414452709883103,0.1753679046951647,0.1475654389430181
0,0.46866485013623976,0.6249999999999999,0.41666666666666663,0.9148936170212766,0.3333333333333333,0.3760683760683761,0.620253164556962,1,0.3774071478626489,0.4208289054197662,0.3777154870357393,0.4335288479094396
0,0.8664850136239781,0.30357142857142855,0.5833333333333333,0.8297872340425532,0.16666666666666666,0.3760683760683761,0.37974683544303794,0,0.20511258036013527,0.2104144527098831,0.2421747255314179,0.31112098144688993
0,0.47956403269754766,0.375,1.0,0.6170212765957447,0.16666666666666666,0.7692307692307693,0.5063291139240507,0,0.3203301409328039,0.5260361317747078,0.4008409250175193,0.5788491340728635
1,0.5286103542234333,0.6607142857142856,0.3333333333333333,0.6595744680851063,0.16666666666666666,0.17094017094017094,0.6455696202531646,1,0.524176594253679,0.20191285866099892,0.4609670637701471,0.5551233730665902
2,0.8283378746594006,0.8749999999999999,0.5,0.6170212765957447,0.3333333333333333,0.4786324786324787,0.7848101265822784,1,0.7280230475745542,0.7438894792773645,0.675100505292664,0.7061724726406903
1,0.8937329700272479,0.5178571428571428,0.5833333333333333,0.4042553191489362,0.3333333333333333,0.22222222222222224,0.46835443037974683,0,0.6048191472157834,0.20722635494155153,0.6442086294924417,0.6989221158611335
2,0.7683923705722071,0.48214285714285715,0.5,0.5319148936170213,0.16666666666666666,0.35897435897435903,0.49367088607594933,0,0.45865451997196915,0.31243358129649307,0.44799868090193334,0.5692212890268395
1,0.7629427792915531,0.9464285714285713,0.5833333333333333,0.7021276595744681,0.6666666666666666,0.6324786324786326,0.8227848101265822,1,0.7076384022424668,1.0,0.7348750291987853,0.7008018379891666
1,0.47411444141689374,0.33928571428571425,0.25,0.7446808510638298,0.16666666666666666,0.5128205128205129,0.2911392405063291,1,0.24960790202556143,0.3188097768331562,0.24597056762438682,0.26155500542375076
0,0.47411444141689374,0.5535714285714285,0.5,0.7446808510638298,0.3333333333333333,0.5299145299145299,0.5063291139240507,1,0.3993726432408983,0.5270988310308182,0.41906096706377016,0.49119096347941293
1,0.4305177111716621,0.4464285714285714,0.3333333333333333,0.4893617021276596,0.3333333333333333,0.3931623931623932,0.3924050632911392,0,0.45428638168652186,0.31774707757704573,0.47599859845830417,0.5260464213985758
